Season,Rank,Team,SeasonAvg,Last3,Last1,Home,Away,PrevYear
2013-14,64,W Kentucky,38.5,38,28,37.5,39.1,38.9
2013-14,65,Oklahoma St,38.5,40,39,34.4,41.4,39.8
2013-14,66,Michigan,38.3,26.3,15,39.7,36.7,38.6
2013-14,67,UAB,38.3,35.7,36,38.5,38.1,34.4
2013-14,67,Arkansas,38.3,37,34,41.6,35.5,30.2
2013-14,69,UNLV,38.2,39.3,27,39.2,37.2,33.8
2013-14,70,USC,38.1,40.7,45,37.4,38.9,30.2
2013-14,71,Virginia Tech,38.1,39.3,38,41.8,35.4,39.1
2013-14,72,Duke,38.1,38,37,38.2,38,34.2
2013-14,73,Georgia,38,40,43,40.6,36.1,37.7
2013-14,74,Miami OH,37.6,41.7,51,34.4,39.9,27.7
2013-14,75,North Carolina,37.5,40,46,38.8,36.2,37.4
2013-14,76,Florida Intl,37.5,36.7,34,38.2,36.8,40.8
2013-14,77,Tennessee,37.1,43.7,43,42,31.2,33.6
2013-14,78,Wyoming,37,36.7,29,40.2,34.3,36.5
2013-14,79,E Carolina,36.8,36.7,41,36.6,36.9,35.1
2013-14,80,Indiana,36.7,41,54,39.3,32.3,32
2013-14,81,E Michigan,36.6,36.3,38,38.5,35.6,37.5
2013-14,81,San Jose St,36.6,38,45,37.6,35.8,33.7
2013-14,83,New Mexico St,36.3,38.3,43,32.5,40.8,31.8
2013-14,83,Memphis,36.3,31,29,35,37.8,40.5
2013-14,85,Troy,36.1,32,35,35.8,36.3,38.1
2013-14,86,Florida St,36.1,35.3,31,36.8,35.4,37.1
2013-14,86,UCF,36.1,35.3,44,36.8,35.4,37.6
2013-14,88,Maryland,35.8,40.3,49,33.4,37.6,39.9
2013-14,89,Alabama,35.8,34.3,35,34.5,37,40.8
2013-14,90,Hawai'i,35.7,47,52,37.8,33.5,35.5
2013-14,91,Akron,35.6,39.3,35,38.4,33.3,29.7
2013-14,92,Colorado,35.6,31.3,25,36.8,34.8,35.2
2013-14,93,Louisville,35.6,37.3,31,35,36.2,35.4
2013-14,94,UTSA,35.5,36.3,49,38.3,32.7,33.1
2013-14,95,Texas A&M,35.4,27.7,30,36.3,34.2,42.3
2013-14,96,Kentucky,35.2,34.3,33,34.8,35.6,31.2
2013-14,97,Kent St,35,40.3,42,32,36.7,38.1
2013-14,98,Tulane,34.8,30.7,28,35.6,34.3,23.3
2013-14,98,Ball St,34.8,34.7,39,33.6,35.7,37.8
2013-14,100,C Michigan,34.7,37.3,39,36.5,33.7,30.8
2013-14,100,West Virginia,34.7,38.3,36,40.6,29.8,36.9
2013-14,102,Ohio,34.7,33.3,37,35.8,33.5,45.7
2013-14,103,Illinois,34.6,35.7,32,33.7,35.8,37.5
2013-14,104,California,34.5,36,31,33,36.4,37.5
2013-14,105,Pittsburgh,33.9,33,39,35,32.8,38.5
2013-14,106,Temple,33.9,34.7,47,33.6,34.2,42.1
2013-14,107,Louisiana Tech,33.8,28.3,20,34.5,33.4,43.2
2013-14,108,Notre Dame,33.7,38,43,36.2,31.6,38.8
2013-14,109,Rutgers,33.3,34,26,35.3,31.2,31.5
2013-14,110,TCU,33.2,34,33,32.6,33.7,39
2013-14,111,UConn,32.7,32,26,30.7,35.2,34.9
2013-14,112,Miami,32.5,29,28,31,34,31.1
2013-14,113,Houston,32.1,29.3,27,28.3,33.3,32.8
2013-14,114,Texas Tech,32,32,34,32.4,31.7,29.4
2013-14,115,UL Monroe,31.9,33,32,29.3,33.4,34.6
2013-14,116,W Michigan,31.4,36,35,29.8,32.3,32.5
2013-14,117,Georgia St,31.1,34.7,25,29.3,32.6,32
2013-14,118,Fresno St,31.1,18.7,6,32.5,29.7,35.8
2013-14,119,S Florida,30.6,25,20,30.2,31.2,35.9
2013-14,120,Wake Forest,30.4,34.7,24,30.2,30.5,33.1
2013-14,121,Southern Miss,27.9,29.3,31,25.2,29.9,39.8
2013-14,122,Oregon St,27.6,31.3,33,25.8,28.9,33.5
2013-14,123,SMU,27.3,29,23,27,27.5,30.9
2013-14,124,Purdue,24.8,21.7,16,26.7,22.6,36.3
2013-14,125,Washington St,18.8,20,19,15.8,21,20.2
2014-15,1,Air Force,60.3,56,64,62,59,52.1
2014-15,2,Georgia Tech,57.5,63.3,61,55.4,58.8,55.5
2014-15,3,Navy,56.5,55.7,58,54.6,57.9,59.3
2014-15,4,Army,54.7,53.7,45,53.8,55.3,59.2
2014-15,5,Georgia So,53.5,48.7,59,60,49.9,54
2014-15,6,UAB,50.8,49.3,54,48.4,52.8,38.3
2014-15,7,New Mexico,48.7,40.3,32,47.2,50.2,50.3
2014-15,8,Boston College,47.6,48.7,46,44.2,51,40.3
2014-15,9,Baylor,47.4,37.7,22,50.2,45.4,48.4
2014-15,10,N Illinois,47,45,50,43.3,48.7,46.2
2014-15,11,LSU,46.9,42.3,38,50.5,43.3,40.6
2014-15,12,Wisconsin,46.8,45.7,54,52,42.4,42
2014-15,13,Auburn,46.7,41.7,43,50.2,43.2,52.8
2014-15,14,Minnesota,46.6,43.3,33,50.3,42.8,44.7
2014-15,15,Nebraska,46.2,37.3,43,51.8,40.5,44.4
2014-15,15,Pittsburgh,46.2,46.7,41,45.5,46.8,33.9
2014-15,17,Ohio St,46,47,61,45.7,46.3,45.2
2014-15,18,Mississippi St,45.5,43.7,33,46.8,44.2,39.4
2014-15,19,Michigan St,45.3,43.7,46,46.7,44,40
2014-15,20,App State,45.2,51,43,45.8,44.8,32
2014-15,21,Memphis,44.7,44.7,51,43.2,45.7,36.3
2014-15,22,Toledo,44.3,51,53,43.8,44.6,39.2
2014-15,23,Texas St,44.2,46.7,43,42.6,45.5,38.9
2014-15,24,Middle Tenn,44,45,44,44.8,43.3,39.7
2014-15,25,UTEP,43.9,39.7,46,49.5,39.1,44.5
2014-15,26,Arkansas St,43.9,41,32,45.6,42.7,43.5
2014-15,27,Rice,43.8,38,40,48,41.1,49.8
2014-15,28,Florida,43.5,41.7,43,43.6,43.5,40.5
2014-15,29,Boise St,43.5,40.3,34,48.1,38.9,42.8
2014-15,30,Utah,43.3,42,48,42.8,43.6,39.4
2014-15,31,Oregon,43.2,44,33,42.5,43.8,43.5
2014-15,32,Georgia,43.1,47.7,52,43.2,43,38
2014-15,32,Arkansas,43.1,43.3,50,43.6,42.7,38.3
2014-15,34,Oklahoma,42.8,49.7,31,44.5,41.4,43
2014-15,34,UCLA,42.8,36,39,45.5,40.6,43.5
2014-15,36,Indiana,42.7,45,46,42,43.3,36.7
2014-15,37,West Virginia,42.6,35.7,32,44.6,41.1,34.7
2014-15,38,Washington,42.3,32.3,25,44.3,40.6,46.4
2014-15,39,Louisiana,42.3,42.3,43,39.2,44.4,42.6
2014-15,40,Florida Intl,42.2,41.7,30,42.2,42.3,37.5
2014-15,41,Nevada,42,39.7,28,41.4,42.4,44.5
2014-15,42,BYU,41.8,40.7,42,42.6,41.3,51.5
2014-15,43,S Alabama,41.2,43,38,41.7,40.9,41
2014-15,44,Arizona,41.1,42.7,56,38.7,43.4,51
2014-15,45,Clemson,40.7,41.7,42,43,38.3,41.4
2014-15,46,Northwestern,40.5,47.3,38,37.7,43.8,41.6
2014-15,47,UCF,40.4,37.7,28,46,36.4,36.1
2014-15,48,USC,40.3,40,34,47.2,34.4,38.1
2014-15,49,Tennessee,40.2,41.7,51,39.3,41,37.1
2014-15,50,Alabama,40.2,39,34,40.7,39.7,35.8
2014-15,51,Idaho,40,40.3,42,38.4,41.3,41.2
2014-15,52,Bowling Green,39.9,41,49,41.4,39,41.3
2014-15,53,Iowa,39.8,37.7,35,40.2,39.5,41.7
2014-15,54,Tulsa,39.8,35.7,45,43.2,36.3,40.3
2014-15,54,San Diego St,39.8,44.7,33,46,35.3,39.4
2014-15,54,NC State,39.8,51,49,35.5,44,43.5
2014-15,57,Marshall,39.5,36.3,38,41.3,37.9,40.9
2014-15,58,Hawai'i,39.4,46.7,46,41.8,37,35.7
2014-15,59,Fresno St,39.4,40,42,38.4,40,31.1
2014-15,60,N Texas,39.4,37,37,42.6,36.7,42.2
2014-15,61,Oklahoma St,39.3,39.3,49,39,39.4,38.5
2014-15,62,Troy,39.2,44.7,32,41,37.7,36.1
2014-15,63,Ohio,39,44.7,40,45.2,33.8,34.7
2014-15,64,Buffalo,38.9,42.7,49,41,37.2,41.8
2014-15,65,Virginia Tech,38.8,41,44,35.5,42,38.1
2014-15,66,TCU,38.6,37,42,38.8,38.3,33.2
2014-15,66,Arizona St,38.6,38,35,41.2,36.7,43.4
2014-15,68,Louisville,38.5,38.7,27,39.4,37.9,35.6
2014-15,69,Missouri,38.5,36.3,45,37.3,39.4,41.8
2014-15,70,New Mexico St,38.4,39.3,34,43.4,34.2,36.3
2014-15,71,C Michigan,38.2,30.7,29,35,40.4,34.7
2014-15,72,Kansas,37.9,31.3,22,42.2,34.3,40.5
2014-15,73,Houston,37.8,41,40,38.5,37.2,32.1
2014-15,74,Kentucky,37.8,40.7,41,41,34,35.2
2014-15,75,San Jose St,37.6,41,31,41.5,35.4,36.6
2014-15,76,Rutgers,37.6,35.3,42,34,40.1,33.3
2014-15,77,W Michigan,37.4,35.3,26,39.8,36.3,31.4
2014-15,78,Virginia,37.4,36.7,35,42.2,31.6,38.7
2014-15,79,Duke,37.3,42,44,38.5,36.2,38.1
2014-15,80,Colorado,37.3,32.7,32,35.8,38.7,35.6
2014-15,81,North Carolina,37.1,41.7,40,34.6,38.9,37.5
2014-15,82,Notre Dame,37.1,35,51,35.8,38.1,33.7
2014-15,83,Stanford,36.9,45.7,45,35,38.3,41.5
2014-15,83,Florida Atlantic,36.9,36.3,36,38.8,35.6,41.4
2014-15,85,Mississippi,36.7,33.7,37,36.2,37.2,39.6
2014-15,85,UTSA,36.7,36.3,33,35.7,37.7,35.5
2014-15,87,E Michigan,36.6,35.7,34,40,34.7,36.6
2014-15,88,Texas,36.5,32.3,18,38.2,35,44.2
2014-15,89,Wyoming,36.5,41,50,34,38.5,37
2014-15,90,South Carolina,36.3,33.3,30,36.7,36,41
2014-15,91,Ball St,35.8,35.7,39,37,35,34.8
2014-15,92,Utah St,35.7,36.3,40,37,34.9,41.6
2014-15,93,California,35.6,36,41,34.2,36.8,34.5
2014-15,94,Syracuse,35.5,31.3,28,36.4,34.7,42.2
2014-15,95,Kansas St,35.4,37,32,38.7,32.2,40.7
2014-15,95,Michigan,35.4,39.3,38,36.6,33.8,38.3
2014-15,97,Louisiana Tech,35.1,37.3,31,36.8,34.3,33.8
2014-15,98,Cincinnati,34.9,36.3,33,35.2,34.7,39.3
2014-15,99,UNLV,34.8,35.7,36,36.2,33.9,38.2
2014-15,100,Penn St,34.7,32.7,29,34.6,34.8,41.8
2014-15,101,Tulane,34.5,32.3,31,32.2,36.3,34.8
2014-15,102,Miami,34.4,30.3,40,38,30.8,32.5
2014-15,103,Iowa St,34.2,39.3,32,37,30.8,40.4
2014-15,104,E Carolina,33.8,32.3,33,34.8,33,36.8
2014-15,105,Colorado St,33.5,32,19,37.6,30.6,40.4
2014-15,106,W Kentucky,33,31.7,32,33.8,32.3,38.5
2014-15,107,Purdue,32.5,30.7,34,31,34.4,24.8
2014-15,107,UConn,32.5,34.7,41,36.5,27.8,32.7
2014-15,109,Georgia St,32.5,31.3,27,29.8,34.7,31.1
2014-15,110,Illinois,32.4,35.7,33,29.7,35.2,34.6
2014-15,111,UMass,32.3,35,35,33.5,31,38.7
2014-15,112,Texas A&M,32.1,32,48,30,33.6,35.4
2014-15,113,Florida St,32,37.7,39,32.5,31.6,36.1
2014-15,114,Vanderbilt,31.9,29,36,34.3,27.8,39.1
2014-15,115,Wake Forest,31.5,33.7,24,35,28.7,30.4
2014-15,116,Maryland,31.4,32.3,27,29.8,32.6,35.8
2014-15,117,S Florida,31.1,32,22,32.5,29.4,30.6
2014-15,118,Oregon St,30.8,30.7,32,33,28.2,27.6
2014-15,119,Akron,30.5,32.3,30,31,30,35.6
2014-15,120,Southern Miss,30.4,35.7,28,31.2,29.7,27.9
2014-15,121,UL Monroe,30.3,21.3,16,35.4,26.6,31.9
2014-15,122,SMU,30.2,32.7,47,32.5,27.8,27.3
2014-15,123,Old Dominion,29.9,33,32,33,27.3,29.8
2014-15,123,Temple,29.9,27.3,30,34,26.5,33.9
2014-15,125,Miami OH,29.1,27,25,30,28.3,37.6
2014-15,126,Texas Tech,28.9,30,26,30.6,27.5,32
2014-15,127,Kent St,25.2,18.7,23,23.8,26.8,35
2014-15,128,Washington St,20,21.3,18,20,20,18.8
2015-16,1,Navy,58.4,50,71,62.8,55.3,56.5
2015-16,2,Air Force,57.9,45.7,53,63.4,54.5,60.3
2015-16,3,Georgia So,56.3,56,68,55.6,56.7,53.5
2015-16,4,Baylor,54.7,73,82,52.4,56.3,47.4
2015-16,5,Army,51.1,50.3,44,52,50.5,54.7
2015-16,6,San Diego St,48.9,50.3,52,51.8,46.4,39.8
2015-16,7,New Mexico,48.8,58.3,69,52.5,45.2,48.7
2015-16,8,Georgia Tech,48.1,48.3,41,48.5,47.6,57.5
2015-16,9,West Virginia,48.1,40,33,52.2,44,42.6
2015-16,10,Houston,47.7,45.7,53,47.1,48.3,37.8
2015-16,11,Tennessee,47.3,52,53,44.3,50.2,40.2
2015-16,12,Charlotte,46.8,44.7,32,45,48.3,
2015-16,13,Oregon,46.8,45.7,48,49.2,44.3,43.2
2015-16,14,Arkansas St,46.7,43.7,39,49.2,44.9,43.9
2015-16,15,N Illinois,46.2,35.3,30,48.2,44.9,47
2015-16,16,App State,45.8,43.7,49,43.2,47.7,45.2
2015-16,16,Indiana,45.8,49.3,47,49,42.7,42.7
2015-16,18,Auburn,45.8,48,56,44,47.5,46.7
2015-16,19,Tulsa,45.5,34.7,39,46.8,44.3,39.8
2015-16,20,S Florida,45.2,49.3,45,45.8,44.7,31.1
2015-16,21,Clemson,45.1,50.7,38,41,48.3,40.7
2015-16,22,Northwestern,44.3,47,37,47.2,41.3,40.5
2015-16,23,Oklahoma,44.2,44.7,33,44.7,43.7,42.8
2015-16,24,Texas,44.1,48,42,43.8,44.3,36.5
2015-16,25,Utah,43.7,48.7,47,43.4,44,43.3
2015-16,26,Stanford,43.5,42.7,34,44.6,42.4,36.9
2015-16,27,Rice,43.5,47.3,61,39.6,46.7,43.8
2015-16,28,Alabama,43.4,46.3,46,43.2,43.5,40.2
2015-16,29,Ohio St,43.3,45.7,54,41.4,45.5,46
2015-16,30,TCU,43,43,47,45.2,41.4,38.6
2015-16,31,Ohio,42.9,47.3,36,46.2,40.6,39
2015-16,32,Nevada,42.8,38.7,40,46.8,39.9,42
2015-16,33,Iowa St,42.4,41,41,38.8,45.3,34.2
2015-16,34,UTSA,42.3,44.3,43,37.3,47.3,36.7
2015-16,35,LSU,42.1,41.3,39,43.2,41,46.9
2015-16,36,Virginia Tech,42,40,43,42.6,41.6,38.8
2015-16,37,Memphis,41.8,35.7,31,37.8,44.7,44.7
2015-16,38,Colorado St,41.8,42.3,42,38.8,43.9,33.5
2015-16,39,Wyoming,41.7,37.3,46,43.8,40,36.5
2015-16,39,Vanderbilt,41.7,40.7,36,43,40.7,31.9
2015-16,41,SMU,41.6,40.7,47,41.7,41.6,30.2
2015-16,42,Florida Atlantic,41.4,44.3,54,36,46.8,36.9
2015-16,43,Boston College,41.3,36.3,40,45.8,36.8,47.6
2015-16,44,Boise St,41.2,41,56,46,37.7,43.5
2015-16,45,Arizona St,41,44,32,41.8,40.2,38.6
2015-16,45,NC State,41,50,51,42.8,39.7,39.8
2015-16,47,S Alabama,40.9,42,56,42.2,39.8,41.2
2015-16,48,Toledo,40.8,40.7,33,40.5,41.2,44.3
2015-16,49,Kansas St,40.8,40,22,43.5,38,35.4
2015-16,50,UNLV,40.5,34,34,40.2,40.8,34.8
2015-16,51,W Michigan,40.3,41.7,41,42.4,38.9,37.4
2015-16,52,Akron,40.3,46,42,36,43.3,30.5
2015-16,53,Iowa,40.2,30,38,42.2,38.6,39.8
2015-16,54,Arizona,40.1,33.3,32,44.2,37.1,41.1
2015-16,55,San Jose St,39.8,42.3,54,44.2,36.7,37.6
2015-16,55,Colorado,39.8,33,33,40.8,39.1,37.3
2015-16,57,Arkansas,39.5,40.7,42,41.2,38.3,43.1
2015-16,58,Wisconsin,39.4,44.7,46,38.4,40.5,46.8
2015-16,59,Michigan St,39.4,36.7,26,40.7,38,45.3
2015-16,60,Pittsburgh,38.8,32.3,21,35.8,41,46.2
2015-16,61,Duke,38.8,41.7,46,33.4,42.6,37.3
2015-16,62,Bowling Green,38.7,39.7,29,35.4,40.6,39.9
2015-16,63,Cincinnati,38.4,36.7,32,39.4,37.7,34.9
2015-16,64,Rutgers,38.4,41.3,47,40.2,36.2,37.6
2015-16,65,Texas St,38.2,46,43,40.8,36,44.2
2015-16,66,Nebraska,38.2,46,62,37.4,39,46.2
2015-16,67,UTEP,37.8,40,48,34,40,43.9
2015-16,68,Texas A&M,37.8,36.7,39,41.8,33.7,32.1
2015-16,69,Idaho,37.7,36,43,37,38.3,40
2015-16,70,Michigan,37.7,33.7,46,40.4,34.5,35.4
2015-16,71,Marshall,37.7,35,41,37.2,38,39.5
2015-16,72,USC,37.6,39.7,28,40,35.3,40.3
2015-16,73,Georgia,37.6,34.3,41,39.8,35.3,43.1
2015-16,74,North Carolina,37.3,36.3,36,38.6,36.4,37.1
2015-16,75,Louisiana,37.2,37.3,40,40,34.8,42.3
2015-16,76,Utah St,37.1,38,29,43.2,32.7,35.7
2015-16,77,New Mexico St,36.9,41,52,33.8,39.1,38.4
2015-16,77,Louisville,36.9,36,46,34,39,38.5
2015-16,79,N Texas,36.8,34,31,32.8,39.1,39.4
2015-16,80,Middle Tenn,36.8,36,26,41,33.7,44
2015-16,80,Washington,36.8,52.7,44,37,36.5,42.3
2015-16,82,Temple,36.7,32.7,33,40.5,33.9,29.9
2015-16,83,Notre Dame,36.7,32.7,32,40,33.9,37.1
2015-16,84,UConn,36.5,34,33,40.4,33.7,32.5
2015-16,85,Southern Miss,36.3,32.7,30,39.4,34.4,30.4
2015-16,86,Florida,36.2,29,27,36.6,35.9,43.5
2015-16,87,South Carolina,36.2,33.7,38,32.5,40.6,36.3
2015-16,88,Texas Tech,36.1,39,26,35.8,36.3,28.9
2015-16,89,Maryland,36,41.7,42,32.8,38.7,31.4
2015-16,90,Ball St,35.9,31,38,36.2,35.7,35.8
2015-16,91,Virginia,35.8,36.3,40,38,33.2,37.4
2015-16,92,Kansas,35.7,31.7,35,37.7,33.4,37.9
2015-16,93,Mississippi,35.5,35,37,37.5,33.5,36.7
2015-16,94,Oregon St,35.5,31.7,38,35.8,35.2,30.8
2015-16,95,Oklahoma St,35.4,27.3,30,32,38.8,39.3
2015-16,96,Miami OH,35.2,41.3,46,38.2,32.7,29.1
2015-16,97,Syracuse,35.1,37,45,33.3,37.2,35.5
2015-16,98,UCLA,35,27.7,16,32.5,37.1,42.8
2015-16,99,E Michigan,34.9,32,31,31.7,38.2,36.6
2015-16,100,Fresno St,34.9,42,45,36.6,33.5,39.4
2015-16,101,Kentucky,34.8,39.3,37,35.9,33,37.8
2015-16,102,Buffalo,34.7,31.3,43,34.4,35,38.9
2015-16,103,Kent St,34.5,25.7,20,36.6,32.8,25.2
2015-16,104,Minnesota,34.3,29.7,39,32.9,36,46.6
2015-16,105,Wake Forest,34.1,33,23,32.2,35.7,31.5
2015-16,106,Purdue,33.8,34.7,36,32.7,35.2,32.5
2015-16,107,E Carolina,33.7,28.3,18,34.6,33,33.8
2015-16,108,California,33.3,26.3,34,32.8,33.7,35.6
2015-16,109,Louisiana Tech,33.2,29,36,33.8,32.7,35.1
2015-16,109,Miami,33.2,32.7,30,32.4,33.7,34.4
2015-16,111,Missouri,33.1,36.3,25,35.2,31.3,38.5
2015-16,112,W Kentucky,33.1,37.3,33,36.3,30.6,33
2015-16,113,Penn St,32.6,26.3,32,34.1,30.8,34.7
2015-16,114,Hawai'i,32.6,43,52,33.8,31.3,39.4
2015-16,115,Mississippi St,32.5,34.7,35,33.5,31.5,45.5
2015-16,115,UMass,32.5,44.7,49,29.5,35.5,32.3
2015-16,117,Georgia St,32.4,33.3,20,30.4,33.9,32.5
2015-16,118,Florida St,32.3,30.3,23,37.8,26.8,32
2015-16,119,Tulane,32.3,34,41,33,31.7,34.5
2015-16,120,UL Monroe,32.3,33.3,43,38,29.4,30.3
2015-16,121,Troy,32.1,25.3,33,30.8,32.9,39.2
2015-16,122,C Michigan,32.1,35.7,28,32.2,32,38.2
2015-16,123,Illinois,31.6,30.3,31,29,33.8,32.4
2015-16,124,Old Dominion,31.1,26,24,27.5,35.4,29.9
2015-16,125,BYU,30.9,30,25,37.2,26.4,41.8
2015-16,126,Florida Intl,30.5,32.3,29,31.3,30.1,42.2
2015-16,127,UCF,28.4,32,27,25.8,30.5,40.4
2015-16,128,Washington St,22,19.3,25,20.6,23,20
2016-17,1,Air Force,63.4,68.3,65,73.6,56.1,57.9
2016-17,2,Army,61.2,61.7,73,58.7,62.1,51.1
2016-17,3,New Mexico,53.3,48.7,52,57.2,50.4,48.8
2016-17,4,Navy,53,39.7,49,59,49.3,58.4
2016-17,5,Tulsa,52.3,55.7,46,58.8,47.7,45.5
2016-17,6,Texas,49.6,53,46,50,49.2,44.1
2016-17,7,Baylor,48.8,45.7,43,43.8,52.3,54.7
2016-17,7,Auburn,48.8,34.7,46,53.3,42.4,45.8
2016-17,9,Tulane,48.5,41.7,56,43.6,52.7,32.3
2016-17,10,Georgia So,48.5,38.7,42,41.8,52.3,56.3
2016-17,11,Wisconsin,47,44.7,38,49.8,44.9,39.4
2016-17,12,Georgia Tech,46.5,41.3,51,43.3,49.7,48.1
2016-17,13,N Illinois,46.2,55.3,71,44,47.4,46.2
2016-17,14,San Diego St,45.8,43,37,45.2,46.1,48.9
2016-17,15,Kansas St,45.7,50,41,51.2,41.7,40.8
2016-17,16,Louisiana,45.5,47,47,38,50.9,37.2
2016-17,17,Virginia Tech,45.2,42.3,41,44.6,45.5,42
2016-17,18,Ohio St,44.8,39.3,23,48.4,40.7,43.3
2016-17,19,Wyoming,44.5,40.7,46,47.2,42.3,41.7
2016-17,20,Colorado,44.5,32,29,51,40.4,39.8
2016-17,21,Utah,44.4,43.3,52,43.6,45,43.7
2016-17,22,Michigan,44.2,43,36,45.3,42.4,37.7
2016-17,23,S Florida,44.1,46.3,48,45.3,42.8,45.2
2016-17,24,W Michigan,44.1,41,31,41.4,45.8,40.3
2016-17,25,West Virginia,44,50.7,39,46.3,41.7,48.1
2016-17,25,Oklahoma,44,53,43,42.3,45.4,44.2
2016-17,27,Kentucky,43.8,44.7,36,43.7,43.8,34.8
2016-17,28,App State,43.5,47,47,43.7,43.4,45.8
2016-17,29,UNLV,43.4,47.3,34,46.6,40.7,40.5
2016-17,30,Alabama,43.1,40.7,34,42.3,43.6,43.4
2016-17,31,Minnesota,42.8,39.7,41,42.8,42.8,34.3
2016-17,32,Bowling Green,42.6,59.7,67,51.8,35,38.7
2016-17,33,Boston College,42.5,47.7,52,46.8,39.4,41.3
2016-17,34,UL Monroe,42.4,45.3,38,48.8,38.7,32.3
2016-17,35,Pittsburgh,42.3,37.3,32,41.8,42.8,38.8
2016-17,36,Ball St,42.3,35.3,40,41,43,35.9
2016-17,37,Arizona,42,46.7,48,46.7,36.4,40.1
2016-17,38,BYU,41.9,46,35,44,40.4,30.9
2016-17,39,Missouri,41.9,44.7,30,40.5,43.6,33.1
2016-17,40,Oregon,41.5,39.3,30,44.8,38.7,46.8
2016-17,41,Colorado St,41.4,39.3,30,43.4,40,41.8
2016-17,42,Southern Miss,41.1,40,32,36.2,44.6,36.3
2016-17,43,Indiana,41.1,42.3,37,42.6,39.3,45.8
2016-17,44,Georgia,41,41,42,41,41,37.6
2016-17,44,Tennessee,41,38.7,38,41.5,40.5,47.3
2016-17,46,Houston,40.8,35.3,41,40.4,41.1,47.7
2016-17,46,UTSA,40.8,40,38,40.6,41,42.3
2016-17,48,Charlotte,40.8,33.3,19,43.2,38.8,46.8
2016-17,49,Maryland,40.8,34.7,34,41.8,40,36
2016-17,50,Mississippi St,40.6,38.3,33,41,40.3,32.5
2016-17,51,Rice,40.5,41.7,39,44.6,37.2,43.5
2016-17,52,Louisville,40.4,40.3,35,40.5,40.3,36.9
2016-17,53,Arkansas St,40.3,38.3,38,42,39,46.7
2016-17,54,Florida St,40.2,40,35,37.6,42,32.3
2016-17,55,Nebraska,40.2,34.7,28,43.3,36.5,38.2
2016-17,55,Temple,40.2,35,23,43.5,37.3,36.7
2016-17,57,Stanford,40.1,45.3,43,39.5,40.6,43.5
2016-17,58,Nevada,40,44.3,49,45.8,35.2,42.8
2016-17,59,Toledo,39.9,30,28,39.2,40.4,40.8
2016-17,60,Arkansas,39.8,40,34,40.7,39,39.5
2016-17,61,Iowa,39.8,45.7,41,38.2,41.3,40.2
2016-17,62,Rutgers,39.6,36.3,40,39.7,39.6,38.4
2016-17,63,Wake Forest,39.5,38,43,38.3,40.7,34.1
2016-17,64,Iowa St,39.4,41,34,36.7,42.6,42.4
2016-17,65,UCF,39.3,32.7,30,39.6,39.1,28.4
2016-17,66,Michigan St,39.2,42.3,42,34.8,44.4,39.4
2016-17,66,SMU,39.2,43.7,37,38,40.2,41.6
2016-17,68,Northwestern,39.2,44,50,36.5,41.8,44.3
2016-17,69,Clemson,39.1,43.7,42,37.3,40.4,45.1
2016-17,70,USC,38.9,43.3,34,41,37.1,37.6
2016-17,71,Arizona St,38.9,37.3,38,43.6,35,41
2016-17,72,Florida Atlantic,38.8,41,53,36,41.2,41.4
2016-17,73,Old Dominion,38.5,44.3,39,44.8,34,31.1
2016-17,74,Ohio,38.5,29,30,38.4,38.5,42.9
2016-17,75,San Jose St,38.5,40.7,48,41.8,35.7,39.8
2016-17,76,Penn St,38.3,31.7,33,40.4,36.1,32.6
2016-17,77,LSU,38.3,44,41,37,39.8,42.1
2016-17,78,Kent St,38.1,28.3,29,38.3,38,34.5
2016-17,79,Washington,38,39.3,29,33.3,42,36.8
2016-17,80,Boise St,37.9,36.7,38,41.7,34.7,41.2
2016-17,81,Vanderbilt,37.9,39.7,35,41.6,35.3,41.7
2016-17,82,Idaho,37.8,43.7,51,39.5,36.9,37.7
2016-17,82,New Mexico St,37.8,40,48,37.8,37.7,36.9
2016-17,82,Memphis,37.8,39.7,32,39,36.5,41.8
2016-17,82,Oklahoma St,37.8,41,41,33.8,41.7,35.4
2016-17,86,TCU,37.6,40.7,39,35.5,39.7,43
2016-17,87,Syracuse,37.5,36,45,40.6,34.8,35.1
2016-17,88,Duke,37.4,34.3,26,42.2,33.3,38.8
2016-17,89,NC State,37.3,39.3,36,37,37.5,41
2016-17,90,Texas A&M,37.2,33,28,39.2,35.2,37.8
2016-17,91,Troy,36.8,35,31,36.8,36.9,32.1
2016-17,92,Miami OH,36.6,33,35,34.6,38,35.2
